,xpos,ypos,game_id,team_id,hometeam_id,Status
82,6.652431011826544,50.73529411764706,22200852,1610612739,1610612739,Home
83,14.931011826544022,4.166666666666666,22200853,1610612744,1610612744,Home
84,6.521024967148489,53.18627450980392,22200854,1610612758,1610612758,Home
85,93.64323258869908,53.92156862745098,22200855,1610612763,1610612738,Away
86,7.5722733245729295,48.77450980392157,22200856,1610612761,1610612761,Home
87,92.32917214191852,52.69607843137255,22200857,1610612766,1610612766,Home
88,93.64323258869908,49.754901960784316,22200858,1610612739,1610612739,Home
89,33.98488830486202,47.794117647058826,22200859,1610612754,1610612754,Home
90,18.610381077529567,39.21568627450981,22200860,1610612755,1610612755,Home
91,31.61957950065703,64.2156862745098,22200861,1610612748,1610612748,Home
92,5.206964520367937,22.54901960784314,22200862,1610612751,1610612752,Away
93,11.251642575558476,55.392156862745104,22200863,1610612741,1610612741,Home
94,19.398817345597898,43.38235294117647,22200864,1610612740,1610612760,Away
95,91.80354796320631,2.696078431372549,22200865,1610612742,1610612742,Home
96,90.3580814717477,42.40196078431372,22200866,1610612764,1610612744,Away
97,77.4802890932983,62.5,22200867,1610612747,1610612757,Away
98,12.697109067017081,97.30392156862744,22200868,1610612753,1610612761,Away
99,86.15308804204993,62.99019607843137,22200869,1610612738,1610612749,Away
